code,title,title_tokenized,description,description_tokenized,title_en,description_en,kw,kw_en
02300,การเก็บหาของป่า,การ|เก็บ|หา|ของป่า,การเก็บหาของป่าและพืชอื่น ๆ ที่ขึ้นในป่า รวมถึง การเก็บสิ่งที่เกิดขึ้น ในธรรมชาติเช่น เห็ด เห็ดทรัฟเฟิล ไม้ไผ่ หน่อไม้หวาย กก เปลือกไม้สมุนไพร ผลไม้ป่า ดอกไม้ป่าและรากไม้ ลูกเบอร์รี่ ผลไม้เปลือกแข็งบาลาตา และยางไม้ ที่คล้ายน้ำยางพารา เปลือกไม้โอ๊ค ยางไม้ที่นำมาทำกาวยาง ยางบาลซัม เถาวัลย์ อีลกราส ลูกโอ๊ค เกาลัดป่า หญ้ามอสและตะไคร่ แต่ไม่รวมถึง การจัดการด้านการผลิตผลผลิตต่าง ๆ เหล่านี้ยกเว้น การปลูกต้นไม้ เพื่อใช้ทำไม้ก๊อก ดูหมวดย่อย 01 การเพาะเห็ดหรือเห็ดทรัฟเฟิล ดูหมู่ย่อย 0113 การปลูกต้นเบอร์รี่และไม้ผลที่มีเปลือกแข็ง ดูหมู่ย่อย 0125 การเก็บหาไม้ฟืน ดูหมู่ย่อย 0220,การ|เก็บ|หา|ของป่า|และ|พืช|อื่น| |ๆ| |ที่|ขึ้น|ใน|ป่า| |รวมถึง| |การ|เก็บ|สิ่ง|ที่|เกิดขึ้น| |ใน|ธรรมชาติ|เช่น| |เห็ด| |เห็ด|ทรัฟเฟิล| |ไม้|ไผ่| |หน่อไม้|หวาย| |กก| |เปลือกไม้|สมุนไพร| |ผลไม้|ป่า| |ดอกไม้|ป่า|และ|ราก|ไม้| |ลูก|เบอร์|รี่| |ผลไม้|เปลือก|แข็ง|บา|ลา|ตา| |และ|ยางไม้| |ที่|คล้าย|น้ำ|ยางพารา| |เปลือกไม้|โอ๊ค| |ยางไม้|ที่|นำมา|ทำ|กาว|ยาง| |ยาง|บาล|ซัม| |เถาวัลย์| |อี|ลก|รา|ส| |ลูก|โอ๊ค| |เกาลัด|ป่า| |หญ้า|มอ|ส|และ|ตะไคร่| |แต่|ไม่|รวมถึง| |การ|จัดการ|ด้าน|การผลิต|ผลผลิต|ต่าง ๆ| |เหล่านี้|ยกเว้น| |การ|ปลูก|ต้นไม้| |เพื่อ|ใช้|ทำไม้|ก๊อก| |ดู|หมวด|ย่อย| |01| |การ|เพาะ|เห็ด|หรือ|เห็ด|ทรัฟเฟิล| |ดู|หมู่|ย่อย| |0113| |การ|ปลูก|ต้น|เบอร์|รี่|และ|ไม้|ผล|ที่|มี|เปลือก|แข็ง| |ดู|หมู่|ย่อย| |0125| |การ|เก็บ|หา|ไม้|ฟืน| |ดู|หมู่|ย่อย| |0220,gathering of wild wood,gathering of the wild wood and other plants in the forest includes the gathering of wild mushroom roots tree bark tree bark fruit tree bark fruit tree bark bark bark bark bark bark bark bark bark bark bark bark bark bark bark bark bark bark bark bark bark bark bark bears poison oak tree roots tree roots and fruit tree bark and fruit tree roots and fruit tree bark and leaves not including the crop of the tree roots of the tree roots of the tree,ดูหมู่ย่อย|ยางไม้|เห็ดทรัฟเฟิล|พืชอื่น|ป่า|เก็บสิ่ง|เกิดขึ้น|กก|เปลือกไม้สมุนไพร|ผลไม้ป่า|ดอกไม้ป่า|รากไม้|ลูกเบอร์รี่|ยางบาลซัม|เถาวัลย์|อีลกรา|ลูกโอ๊ค|เกาลัดป่า|หญ้ามอ|ตะไคร่|จัดการด้านการผลิตผลผลิต|ต่าง ๆ|เหล่านี้ยกเว้น|ปลูกต้นไม้|ใช้ทำไม้ก๊อก,watch the subgroup .|the tree sap ...|truffles|other plants .|the forest .|keep the thing ...|come into existence|- two ...|herb bark|wild fruits|wild flowers|wood roots|berries .|balsam-sam-yang .|vines .|ecra|an oak ball .|wild chestnut|mock-grass|mock-licker|organize production operations|different .|these are all but ...|plant a tree|use a cork
02400,บริการสนับสนุนการป่าไม้,บริการ|สนับสนุน|การ|ป่าไม้,การดำเนินงานเกี่ยวกับป่าไม้ที่กระทำโดยได้รับค่าตอบแทนหรือตามสัญญาจ้าง ได้แก่ กิจกรรมบริการเกี่ยวกับป่าไม้การสำรวจป่า บริการให้คำปรึกษา ด้านการบริหารจัดการเกี่ยวกับป่า การประเมินคุณภาพไม้การป้องกัน และการดับไฟป่า การควบคุมแมลงในป่า และกิจกรรมบริการเกี่ยวกับการทำไม้ การขนย้ายไม้ซุงในป่า แต่ไม่รวมถึง การดำเนินงานเกี่ยวกับการเพาะชำกล้าไม้ป่า ดูหมู่ย่อย 0210,การ|ดำเนินงาน|เกี่ยวกับ|ป่าไม้|ที่|กระทำ|โดย|ได้รับ|ค่าตอบแทน|หรือ|ตาม|สัญญาจ้าง| |ได้แก่| |กิจกรรม|บริการ|เกี่ยวกับ|ป่าไม้|การสำรวจ|ป่า| |บริการ|ให้คำปรึกษา| |ด้านการบริหาร|จัดการ|เกี่ยวกับ|ป่า| |การประเมิน|คุณภาพ|ไม้|การป้องกัน| |และ|การดับ|ไฟป่า| |การควบคุม|แมลง|ใน|ป่า| |และ|กิจกรรม|บริการ|เกี่ยวกับ|การ|ทำไม้| |การ|ขนย้าย|ไม้ซุง|ใน|ป่า| |แต่|ไม่|รวมถึง| |การ|ดำเนินงาน|เกี่ยวกับ|การ|เพาะชำ|กล้าไม้|ป่า| |ดู|หมู่|ย่อย| |0210,forestry support services,operation of forest services on a fee or contract basis of forest services : forest management provision and management services concerning forest management and forest management operations forest control and logging activities as well as the operation of the forest branch of karlai karlook tree,กิจกรรมบริการ|ป่า|ได้รับค่าตอบแทน|เพาะชำกล้าไม้ป่า|ด้านการบริหารจัดการ|เกี่ยวกับป่า|การประเมินคุณภาพไม้การป้องกัน,service activities|the forest .|be paid for|tree nurseries|administrative administration|it &apos;s about the woods .|assessment of timber quality protection
03111,การจับปลาทะเล,การจับปลา|ทะเล,การจับปลาทะเล เช่น ปลาทู ปลาอินทรีปลาสำลีปลากุเรา ฯลฯ รวมถึง การล่าปลาวาฬการแปรรูปและการเก็บรักษาปลาบนเรือประมง ที่ดำเนินการ ต่อเนื่องจากการประมง,การจับปลา|ทะเล| |เช่น| |ปลาทู| |ปลา|อินทรี|ปลา|สำลี|ปลา|กุเรา| |ฯลฯ| |รวมถึง| |การ|ล่า|ปลาวาฬ|การ|แปรรูป|และ|การ|เก็บรักษา|ปลา|บน|เรือประมง| |ที่|ดำเนินการ| |ต่อ|เนื่องจาก|การประมง,sea fishing,"fishing of sea fish such as tuna , fish , fish , cotton , fish , fish , agate , etc . , as well as the hunting of whales , the conservation of fish , and the preservation of fish on a fishing boat carried on .",ปลาทู|ดำเนินการ|ปลาอินทรีปลาสำลี|เรือประมง|ปลากุเรา|ล่าปลาวาฬ|แปรรูป|เก็บรักษาปลา,"mackerel .|carry out|the eagle , the lint fish ,|fishing vessel|chippy , we ...|whale hunting .|processing .|keep a fish"
03112,การจับกุ้งทะเล,การ|จับ|กุ้ง|ทะเล,การจับกุ้งทะเล เช่น กุ้งแชบ๊วย กุ้งกุลาดำ กุ้งกุลาลาย กุ้งเหลือง ฯลฯ การจับกั้งทะเล เช่น กั้งกระดาน กั้งตั๊กแตน ฯลฯ การจับเคย การแปรรูปและการเก็บรักษากุ้งบน เรือประมง ที่ดำเนินการต่อเนื่องจากการประมง,การ|จับ|กุ้ง|ทะเล| |เช่น| |กุ้ง|แชบ๊วย| |กุ้ง|กุลาดำ| |กุ้ง|กุลาลาย| |กุ้งเหลือง| |ฯลฯ| |การ|จับ|กั้ง|ทะเล| |เช่น| |กั้งกระดาน| |กั้งตั๊กแตน| |ฯลฯ| |การ|จับ|เคย| |การ|แปรรูป|และ|การ|เก็บรักษา|กุ้ง|บน| |เรือประมง| |ที่|ดำเนิน|การต่อเนื่อง|จาก|การประมง,fishing for sea shrimps,"fishing of shrimp such as the bottom shrimp , the deep , the shrimp , the yellow , and the catch of fish such as the ingots as the &quot; vogue &quot; and the preservation of shrimp on fishing boats &quot;",กุ้งแชบ๊วย|ดำเนินการต่อเนื่อง|กุ้งกุลาดำ|เรือประมง|กุ้งกุลาลาย|กุ้งเหลือง|จับกั้งทะเล|กั้งกระดาน|กั้งตั๊กแตน|แปรรูป|เก็บรักษากุ้ง,"- plum shrimp .|proceed with a succession of ...|the shrimp rest are in black .|fishing vessel|the shrimp go on the left|yellow set .|grab the lobster !|scratch the back of the &quot; black hole &quot;|no , no , no .|processing .|keep the shrimp in"
03113,การจับปูทะเล,การ|จับ|ปูทะเล,การจับปูทะเล เช่น ปูม้า ปูทะเล ฯลฯ การแปรรูปและการเก็บรักษาปูบนเรือประมง ที่ดำเนินการต่อเนื่องจากการประมง,การ|จับ|ปูทะเล| |เช่น| |ปูม้า| |ปูทะเล| |ฯลฯ| |การ|แปรรูป|และ|การ|เก็บรักษา|ปู|บน|เรือประมง| |ที่|ดำเนิน|การต่อเนื่อง|จาก|การประมง,ocean spread,ocean crabs such as crab crabs sea crabs etc processing and preserving puddles on fishing vessels which continue to be ongoing in the course of the fishing .,ปูม้า|ดำเนินการต่อเนื่อง|ปูทะเล|เรือประมง|แปรรูป|เก็บรักษาปู,crab a horse|proceed with a succession of ...|spread out at sea|fishing vessel|processing .|keep crabs
03114,การจับหมึก,การ|จับ|หมึก,การจับหมึก เช่น หมึกกล้วย หมึกกระดอง หมึกสาย ฯลฯ การแปรรูป และการเก็บรักษาหมึกบนเรือประมง ที่ดำเนินการต่อเนื่องจากการประมง,การ|จับ|หมึก| |เช่น| |หมึก|กล้วย| |หมึก|กระดอง| |หมึก|สาย| |ฯลฯ| |การ|แปรรูป| |และ|การ|เก็บรักษา|หมึก|บน|เรือประมง| |ที่|ดำเนิน|การต่อเนื่อง|จาก|การประมง,ink grip,ink capture such as bananas ink ink ink injunctions etc for further processing and preserving ink on fishing vessels which continue to be ongoing in the course of fishing,หมึกกล้วย|ดำเนินการต่อเนื่อง|หมึกกระดอง|เรือประมง|หมึกสาย|แปรรูป|เก็บรักษาหมึก,banana ink .|proceed with a succession of ...|half-shell|fishing vessel|late ink|processing .|preserve an ink
03115,การจับหอยทะเล,การ|จับ|หอย|ทะเล,การจับหอยทะเล เช่น หอยแครง หอยแมลงภู่ หอยนางรม หอยลาย ฯลฯ การแปรรูป และการเก็บรักษาหอยบนเรือประมงที่ดำเนินการต่อเนื่องจากการประมง,การ|จับ|หอย|ทะเล| |เช่น| |หอย|แครง| |หอย|แมลงภู่| |หอยนางรม| |หอย|ลาย| |ฯลฯ| |การ|แปรรูป| |และ|การ|เก็บรักษา|หอย|บน|เรือประมง|ที่|ดำเนิน|การต่อเนื่อง|จาก|การประมง,the grip of a sea shell,catching of sea clams such as cockles mussels oysters shellfish etc. of the process and preserving the shellfish on the ongoing fishing vessel,หอยแครง|ดำเนินการต่อเนื่อง|หอยแมลงภู่|เรือประมง|หอยนางรม|หอยลาย|แปรรูป|เก็บรักษาหอย,clam krang .|proceed with a succession of ...|mussel bed|fishing vessel|oysters .|clam|processing .|preserve the shellfish
03119,การประมงทะเลอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,การ|ประมงทะเล|อื่น| |ๆ| |ซึ่ง|มิได้|จัด|ประเภท|ไว้|ใน|ที่อื่น,การจับสัตว์ทะเลอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น เช่น เต่าทะเล เพรียง เม่นทะเล ปลิงทะเล แมงกะพรุน ฯลฯ การแปรรูปและการเก็บรักษา สัตว์ทะเลอื่น ๆ บนเรือประมงที่ดำเนินการต่อเนื่องจากการประมง การเก็บ รวบรวมพืช สัตว์และผลิตผลต่าง ๆ จากทะเล เช่น ไข่มุกธรรมชาติฟองน้ำ ปะการัง สาหร่ายทะเล ฯลฯ,การ|จับ|สัตว์|ทะเล|อื่น| |ๆ| |ซึ่ง|มิได้|จัด|ประเภท|ไว้|ใน|ที่อื่น| |เช่น| |เต่า|ทะเล| |เพรียง| |เม่นทะเล| |ปลิงทะเล| |แมงกะพรุน| |ฯลฯ| |การ|แปรรูป|และ|การ|เก็บรักษา| |สัตว์|ทะเล|อื่น| |ๆ| |บน|เรือประมง|ที่|ดำเนิน|การต่อเนื่อง|จาก|การประมง| |การ|เก็บ| |รวบรวม|พืช| |สัตว์|และ|ผลิตผล|ต่าง ๆ| |จาก|ทะเล| |เช่น| |ไข่มุก|ธรรมชาติ|ฟองน้ำ| |ปะการัง| |สาหร่ายทะเล| |ฯลฯ,other fishing n.e.c,"not another kind of fishing of sea , which is not classified elsewhere as sea turtles , sea turtles , sea turtles , jellyfish , jellyfish , etc . , and the preservation of other sea creatures that have evolved from fishing fishing , gathering plants , gathering animals , and other products of the sea such as pearls , sponges , sponges , kelp , kelp , kelp , kelp , and kelp .",จัดประเภทไว้|ปะการัง|ที่อื่น|ไข่มุกธรรมชาติฟองน้ำ|เต่าทะเล|เพรียง|เม่นทะเล|ปลิงทะเล|แมงกะพรุน|แปรรูป|เก็บรักษา|สัตว์ทะเล|เรือประมง|ดำเนินการต่อเนื่อง|การประมง|รวบรวมพืช|สัตว์|ผลิตผลต่าง ๆ|ทะเล,"sort out|coral reef|somewhere else .|natural pearls , sponges .|sea turtle|barnacles !|a sea urchin .|fish , sea .|a jellyfish ?|processing .|preserve|sea creature|fishing vessel|proceed with a succession of ...|fishing .|gather the crops|animals .|a difference of produce|the sea ."
03121,การจับปลาน้ำจืด,การจับปลา|น้ำจืด,การจับปลาน้ำจืด เช่น ปลาตะเพียน ปลานิล ปลาดุก ปลาช่อน ปลาไน ปลาไหล ฯลฯ,การจับปลา|น้ำจืด| |เช่น| |ปลาตะเพียน| |ปลา|นิล| |ปลาดุก| |ปลาช่อน| |ปลา|ไน| |ปลาไหล| |ฯลฯ,fishing for fresh water,"fishing of fresh water such as pine fish , white fish , bluefin fish , eels , eel , etc .",ปลาตะเพียน|ปลาไน|ปลานิล|ปลาช่อน|ปลาดุก,"what a big fish .|what kind of fish ?|- no , no , no , no , no .|- wow .|catfish ."
03122,การจับกุ้งน้ำจืด,การ|จับ|กุ้ง|น้ำจืด,การจับกุ้งน้ำจืด เช่น กุ้งแม่น้ำ กุ้งนาง กุ้งฝอย ฯลฯ,การ|จับ|กุ้ง|น้ำจืด| |เช่น| |กุ้ง|แม่น้ำ| |กุ้งนาง| |กุ้งฝอย| |ฯลฯ,freshwater shrimp fishing,shrimp fishing such as shrimp river shrimp shrimp etc,กุ้งแม่น้ำ|กุ้งนาง,"shrimp , river .|set her up ."
03129,การประมงสัตว์น้ำจืดอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,การประมง|สัตว์|น้ำจืด|อื่น| |ๆ| |ซึ่ง|มิได้|จัด|ประเภท|ไว้|ใน|ที่อื่น,การจับสัตว์น้ำจืดอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น เช่น กบ หอยหวาน หอยขม ฯลฯ การเก็บรวบรวมผลิตผลต่าง ๆ จากแหล่งน้ำจืด เช่น สาหร่าย ฯลฯ,การ|จับ|สัตว์|น้ำจืด|อื่น| |ๆ| |ซึ่ง|มิได้|จัด|ประเภท|ไว้|ใน|ที่อื่น| |เช่น| |กบ| |หอย|หวาน| |หอย|ขม| |ฯลฯ| |การ|เก็บ|รวบรวม|ผลิตผล|ต่าง ๆ| |จาก|แหล่ง|น้ำจืด| |เช่น| |สาหร่าย| |ฯลฯ,"fishing , fresh water , not elsewhere classified .",catching of other fresh water animals not elsewhere classified such as frogs as sweet and bitter clams etc. gathering of fresh water such as algae etc,จัดประเภทไว้|แหล่งน้ำจืด|ที่อื่น|ต่าง ๆ|กบ|หอยหวาน|หอยขม|เก็บรวบรวมผลิตผล,sort out|fresh water sources|somewhere else .|different .|frogs .|it &apos;s a sweet shell .|bitter shell .|gather up the produce
03211,การเพาะเลี้ยงปลาทะเล,การ|เพาะเลี้ยง|ปลา|ทะเล,การเลี้ยงปลาทะเล เช่น ปลากะพงขาว ปลานวลจันทร์ทะเล ปลากะรัง ฯลฯ การเลี้ยงลูกปลาขนาดเล็กและใหญ่ กิจกรรมการเพาะเลี้ยงปลาน้ำกร่อย การเพาะเลี้ยงปลาในบ่อพักน้ำหรือในอ่างเก็บน้ำทะเล การดำเนินงานเกี่ยวกับ โรงเพาะฟักและอนุบาลลูกปลาทะเล รวมถึงการเลี้ยงพ่อพันธุ์แม่พันธุ์ปลาทะเล เพื่อการเพาะพันธุ์,การ|เลี้ยง|ปลา|ทะเล| |เช่น| |ปลา|กะพง|ขาว| |ปลา|นวลจันทร์ทะเล| |ปลา|กะรัง| |ฯลฯ| |การ|เลี้ยง|ลูกปลา|ขนาดเล็ก|และ|ใหญ่| |กิจ|กรรมการ|เพาะเลี้ยง|ปลา|น้ำกร่อย| |การ|เพาะเลี้ยง|ปลา|ใน|บ่อพักน้ำ|หรือ|ใน|อ่างเก็บน้ำ|ทะเล| |การ|ดำเนินงาน|เกี่ยวกับ| |โรง|เพาะ|ฟัก|และ|อนุบาล|ลูกปลา|ทะเล| |รวมถึง|การ|เลี้ยง|พ่อพันธุ์|แม่พันธุ์|ปลา|ทะเล| |เพื่อ|การ|เพาะพันธุ์,seafood culture,"raising of sea fish such as sea bass , iridescent fish , iridescent fish iridescent fish , small fish groupers , small fish farming and large fish farming activities , salt culture and salt fish culture , salt lake culture , and ocean breeding activities",ปลากะพงขาว|ทะเล|ปลานวลจันทร์ทะเล|เลี้ยงพ่อพันธุ์แม่พันธุ์ปลา|ปลากะรัง|เลี้ยงลูกปลาขนาดเล็ก|กิจกรรมการเพาะเลี้ยง|ปลาน้ำกร่อย|เพาะเลี้ยงปลา|บ่อพักน้ำ|อ่างเก็บน้ำทะเล|ดำเนินงานเกี่ยวกับ|โรงเพาะฟัก|อนุบาลลูกปลาทะเล,sea bass|the sea .|the iridescent moonlight ...|feed one &apos; s brood|a rattlesnake .|raise a baby scrod|culture activities|the fish died in the water .|cultivate a fish|salt water filled .|a reservoir at the sea|carry out a work on sth|a hatchery|sea fry
03212,การเพาะเลี้ยงกุ้งทะเล,การ|เพาะเลี้ยง|กุ้ง|ทะเล,การเลี้ยงกุ้งทะเล เช่น กุ้งมังกร กุ้งแชบ๊วย กุ้งขาว กุ้งกุลาดำ ฯลฯ กั้งทะเล การเลี้ยง ลูกกุ้งวัยอ่อน กิจกรรมการเพาะพันธุ์กุ้งน้ำกร่อย การเพาะเลี้ยงกุ้งในบ่อพักน้ำหรือในอ่างเก็บน้ำทะเล การดำเนินงานเกี่ยวกับโรงเพาะฟักและอนุบาลกุ้งทะเล รวมถึง การเลี้ยงพ่อพันธุ์แม่พันธุ์กุ้งทะเลเพื่อการเพาะพันธุ,การ|เลี้ยง|กุ้ง|ทะเล| |เช่น| |กุ้งมังกร| |กุ้ง|แชบ๊วย| |กุ้ง|ขาว| |กุ้ง|กุลาดำ| |ฯลฯ| |กั้ง|ทะเล| |การ|เลี้ยง| |ลูก|กุ้ง|วัย|อ่อน| |กิจ|กรรมการ|เพาะพันธุ์|กุ้ง|น้ำกร่อย| |การ|เพาะเลี้ยง|กุ้ง|ใน|บ่อพักน้ำ|หรือ|ใน|อ่างเก็บน้ำ|ทะเล| |การ|ดำเนินงาน|เกี่ยวกับ|โรง|เพาะ|ฟัก|และ|อนุบาล|กุ้ง|ทะเล| |รวมถึง| |การ|เลี้ยง|พ่อพันธุ์|แม่พันธุ์|กุ้ง|ทะเล|เพื่อ|การ|เพาะ|พันธุ,seafood culture,"lobster , lobster , lobster , lobster , lobster , fish , lobster , lobster , lobster , lobster , tender , lobster , lobster farming , shrimp culture , salt culture , salt culture , salt water and reservoir of fish , farming of fish and shrimp , as well as the growing of lobster fish , shrimp , shrimp , lobster and seafood .",กุ้งมังกร|ทะเล|กุ้งแชบ๊วย|เลี้ยงพ่อพันธุ์แม่พันธุ์กุ้ง|กุ้งขาว|กุ้งกุลาดำ|กั้งทะเล|เลี้ยง|ลูกกุ้งวัย|อ่อน|กิจกรรมการเพาะพันธุ์กุ้ง|น้ำกร่อย|เพาะเลี้ยงกุ้ง|บ่อพักน้ำ|อ่างเก็บน้ำทะเล|ดำเนินงานเกี่ยวกับโรง|เพาะฟัก|อนุบาลกุ้งทะเล,lobster .|the sea .|- plum shrimp .|have a pet store over a shrimp breeder|white lobster .|the shrimp rest are in black .|- the sea monster .|raise him .|a 24-year-old lobster .|weak .|shrimp farming activities|wet water|cultivate shrimp|salt water filled .|a reservoir at the sea|operation of a factory|cultivate a hatch|sea shrimp nursery
03213,การเพาะเลี้ยงหอยทะเล,การ|เพาะเลี้ยง|หอย|ทะเล,การเลี้ยงหอยทะเล เช่น หอยแครง หอยลาย หอยแมลงภู่ หอยนางรม หอยสองฝา หอยเป๋าฮื้อ ฯลฯ การเพาะเลี้ยงหอยมุก การเพาะเลี้ยงลูกหอยวัยอ่อน หอยนางรม หอยสองฝา กิจกรรมการเพาะเลี้ยงหอยน้ำกร่อย การเพาะเลี้ยงหอยในบ่อพักน้ำ หรือในอ่างเก็บน้ำทะเล รวมถึงการเลี้ยงพ่อพันธุ์แม่พันธุ์หอยทะเลเพื่อการเพาะพันธ,การ|เลี้ยง|หอย|ทะเล| |เช่น| |หอย|แครง| |หอย|ลาย| |หอย|แมลงภู่| |หอยนางรม| |หอย|สอง|ฝา| |หอย|เป๋าฮื้อ| |ฯลฯ| |การ|เพาะเลี้ยง|หอย|มุก| |การ|เพาะ|เลี้ยงลูก|หอย|วัย|อ่อน| |หอยนางรม| |หอย|สอง|ฝา| |กิจ|กรรมการ|เพาะเลี้ยง|หอย|น้ำกร่อย| |การ|เพาะเลี้ยง|หอย|ใน|บ่อพักน้ำ| |หรือ|ใน|อ่างเก็บน้ำ|ทะเล| |รวมถึง|การ|เลี้ยง|พ่อพันธุ์|แม่พันธุ์|หอย|ทะเล|เพื่อ|การ|เพาะ|พันธ,seafood culture,"shellfish such as cockles , oysters , oysters , abalone , etc . , cultured , pearl oysters , cultured , cultured , cultured , oyster beds , bible-culture , salt water and salt water culture , etc . , etc . , etc . , etc . , etc .",หอยนางรม|หอย|หอยแครง|ทะเล|เลี้ยงพ่อพันธุ์แม่พันธุ์หอย|หอยลาย|เพาะเลี้ยงหอย|บ่อพักน้ำ|อ่างเก็บน้ำทะเล,oysters .|oysters .|clam krang .|the sea .|feed one &apos; s parent|clam|tend shellfish|salt water filled .|a reservoir at the sea
03214,การเพาะเลี้ยงสัตว์ทะเลสวยงาม,การ|เพาะ|เลี้ยงสัตว์|ทะเล|สวยงาม,การเลี้ยงสัตว์ทะเลสวยงาม เช่น ปลาการ์ตูน ปลาหูช้าง ม้าน้ำ ดอกไม้ทะเล ปะการัง เห็ดทะเล ฯลฯ การดำเนินงานเกี่ยวกับโรงเพาะฟักและอนุบาล สัตว์ทะเลสวยงาม รวมถึงการเลี้ยงพ่อพันธุ์ แม่พันธุ์สัตว์ทะเลสวยงาม เพื่อการเพาะพันธุ์,การ|เลี้ยงสัตว์|ทะเล|สวยงาม| |เช่น| |ปลา|การ์ตูน| |ปลา|หูช้าง| |ม้าน้ำ| |ดอกไม้ทะเล| |ปะการัง| |เห็ด|ทะเล| |ฯลฯ| |การ|ดำเนินงาน|เกี่ยวกับ|โรง|เพาะ|ฟัก|และ|อนุบาล| |สัตว์|ทะเล|สวยงาม| |รวมถึง|การ|เลี้ยง|พ่อพันธุ์| |แม่พันธุ์|สัตว์|ทะเล|สวยงาม| |เพื่อ|การ|เพาะพันธุ์,the cultivation of marine life is beautiful .,"raising of beautiful sea creatures such as fish , fish , fish , fish , sea water , sea anemones , mushroom , etc . , the operation of breeding and breeding of marine animals , the beautiful breeding of beautiful marine creatures",ปลาการ์ตูน|สวยงาม|ปลาหูช้าง|แม่พันธุ์สัตว์ทะเล|ม้าน้ำ|ดอกไม้ทะเล|ปะการัง|เห็ดทะเล|ดำเนินงานเกี่ยวกับโรง|เพาะฟัก|อนุบาล|สัตว์ทะเลสวยงาม|เลี้ยงพ่อพันธุ์,comic fish|beautiful .|an elephant fish|sea breeder|a sea horse|the sea anemones|coral reef|sea mushroom|operation of a factory|cultivate a hatch|preschool .|sea animals are beautiful .|keep a stud
03219,การเพาะเลี้ยงสัตว์น้ำทะเลอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,การ|เพาะเลี้ยงสัตว์น้ำ|ทะเล|อื่น| |ๆ| |ซึ่ง|มิได้|จัด|ประเภท|ไว้|ใน|ที่อื่น,การเลี้ยงสัตว์น้ำทะเลอื่น ๆ เช่น ปูทะเล ปลิงทะเล เม่นทะเล หนอนทะเล ฯลฯ การดำเนินงานเกี่ยวกับโรงเพาะฟักและอนุบาล รวมถึงการเลี้ยงพ่อพันธุ์แม่พันธุ์ เพื่อการเพาะพันธุ์ การปลูกสาหร่ายเลเวอร์และสาหร่ายทะเลชนิดอื่น ที่รับประทานได้การเพาะเลี้ยงสาหร่ายทะเล สัตว์ทะเลและสิ่งมีชีวิตในทะเลอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,การ|เลี้ยงสัตว์|น้ำทะเล|อื่น| |ๆ| |เช่น| |ปูทะเล| |ปลิงทะเล| |เม่นทะเล| |หนอน|ทะเล| |ฯลฯ| |การ|ดำเนินงาน|เกี่ยวกับ|โรง|เพาะ|ฟัก|และ|อนุบาล| |รวมถึง|การ|เลี้ยง|พ่อพันธุ์|แม่พันธุ์| |เพื่อ|การ|เพาะพันธุ์| |การ|ปลูก|สาหร่าย|เล|เวอร์|และ|สาหร่ายทะเล|ชนิด|อื่น| |ที่|รับประทาน|ได้การ|เพาะเลี้ยง|สาหร่ายทะเล| |สัตว์|ทะเล|และ|สิ่งมีชีวิต|ใน|ทะเล|อื่น| |ๆ| |ซึ่ง|มิได้|จัด|ประเภท|ไว้|ใน|ที่อื่น,other aquaculture activities n.e.c,raising of other sea fish such as sea fish sea urchin sea urchin sea etc the management of breeding and nursery breeding of the breeding of the brood stock for breeding of algae and seaweed and other marine life not elsewhere classified,ปูทะเล|จัดประเภทไว้|ปลิงทะเล|ทะเลอื่น|เม่นทะเล|หนอนทะเล|ดำเนินงานเกี่ยวกับโรง|เพาะฟัก|อนุบาล|เลี้ยงพ่อพันธุ์แม่พันธุ์|เพาะพันธุ์|ปลูกสาหร่ายเลเวอร์|สาหร่ายทะเลชนิด|รับประทานได้การเพาะเลี้ยงสาหร่ายทะเล|สัตว์ทะเล|สิ่งมีชีวิต,"spread out at sea|sort out|fish , sea .|another sea .|a sea urchin .|sea worm|operation of a factory|cultivate a hatch|preschool .|keep one &apos; s parents|breed|grow seaweed , vernon .|two kinds of seaweed|eat it. seaweed , seaweed .|sea creature|living things ."
